State,Year,Quarter,Text
Maryland,2020.0,Q4,"Catherine Volcy, like college students across America, is studying from home. She is aching to talk in person with her peers and professors about this tumultuous year. Catherine Volcy, like college students across America, is studying from home. She is aching to talk in person with her peers and professors about this tumultuous year."
Maryland,2020.0,Q4,"University quarantines are even tougher across the pond. This is the Coronavirus Schools Briefing, a guide to the seismic changes in U.S. education that are taking place during the pandemic. Sign up here to get this newsletter in your inbox."
Maryland,2020.0,Q4,"The university announced the cancellation hours after reporting that the coach of the fourth-ranked Buckeyes, Ryan Day, had tested positive for the coronavirus. Ohio State on Friday night called off its football game scheduled for Saturday at Illinois after coronavirus testing revealed an increasing number of cases on the team. The cancellation was announced hours after the university revealed that Ryan Day, the head coach of the fourth-ranked Buckeyes, had tested positive and would not travel to the game."
Maryland,2020.0,Q4,Using inactivated coronaviruses to train the immune system. Using inactivated coronaviruses to train the immune system.
Maryland,2020.0,Q4,"There were 100,000 more deaths in the U.S. than normal attributed to diabetes, Alzheimer's, high blood pressure, pneumonia and other causes beyond Covid, a New York Times analysis shows. There were 100,000 more deaths in the U.S. than normal attributed to diabetes, Alzheimer's, high blood pressure, pneumonia and other causes beyond Covid, a New York Times analysis shows."
Maryland,2020.0,Q4,Collecting and analyzing coronavirus data is complicated. Here's how The Times does it. Collecting and analyzing coronavirus data is complicated. Here's how The Times does it.
Maryland,2020.0,Q4,"Health officials and hospitals are struggling with a lack of resources. Holiday staffing and saving doses for nursing homes are also contributing to delays. In Florida, less than one-quarter of delivered coronavirus vaccines have been used, even as older people sat in lawn chairs all night waiting for their shots. In Puerto Rico, last week’s vaccine shipments did not arrive until the workers who would have administered them had left for the Christmas holiday. In California, doctors are worried about whether there will be enough hospital staff members to both administer vaccines and tend to the swelling number of Covid-19 patients."
Maryland,2020.0,Q4,"While the disruptions of 2020 have threatened learning loss for nearly all students across the country, the toll has been especially severe for students from immigrant homes where English is rarely if ever spoken. While the disruptions of 2020 have threatened learning loss for nearly all students across the country, the toll has been especially severe for students from immigrant homes where English is rarely if ever spoken."
Maryland,2020.0,Q4,"A C.D.C. division is working with an industry standards group to develop filtration standards — and products that meet them will be able to carry labels saying so. More than 100,000 varieties of face masks are currently for sale. They come in silk, cotton and synthetics; with filters and without; over-the-head and over-the-ears. They have sparkles and sunflowers; friendly greetings and insults; cartoon characters and teeny reindeer."
Maryland,2021.0,Q1,See how the leading vaccines train the immune system to fight the virus. See how the leading vaccines train the immune system to fight the virus.
Maryland,2021.0,Q1,"More Americans are writing end-of-life instructions as the pandemic renders such decisions less abstract. But are medical providers listening? Gerald and Elaine Greenberg married in 1976, as dental students. They practiced on Long Island and in Manhattan and raised two sons. Then in 2010, she noticed that her husband, the math whiz, was having trouble calculating tips in restaurants. “He just didn’t seem as sharp,” she said."
Maryland,2021.0,Q1,"Last spring, when coronavirus vaccines were just a glimmer of hope, the Trump administration awarded the first of two no-bid contracts worth up to $44 million to a national consulting firm to help patients register to be immunized and states collect detailed data on vaccine recipients. Last spring, when coronavirus vaccines were just a glimmer of hope, the Trump administration awarded the first of two no-bid contracts worth up to $44 million to a national consulting firm to help patients register to be immunized and states collect detailed data on vaccine recipients."
Maryland,2021.0,Q1,"NEW DELHI — Mayandi Soundara Raj, an engineer pictured astride a motorcycle, was “a perfect husband” to his wife. He died on July 10. NEW DELHI — Mayandi Soundara Raj, an engineer pictured astride a motorcycle, was “a perfect husband” to his wife. He died on July 10."
Maryland,2021.0,Q1,"Health departments continue to grapple with delays caused by technical problems with numerous websites used for making appointments. When coronavirus vaccines first became available, state health officials in Virginia turned to software recommended by the Centers for Disease Control and Prevention to schedule appointments. But people complained that the software, called VAMS, was too confusing for older adults to use."
Maryland,2021.0,Q1,"Aryeh Levin’s impetus to finally propose to Jessy Warner-Cohen came from his 8-year-old son who told him, “Just do it already.” So he did. Jessy Warner-Cohen had been dating Aryeh Levin for only three months when she texted him from Mile 19 of the 2019 New York Marathon, near the Willis Avenue Bridge, to say she had reached her limit and wasn’t sure she could take another step. His response, she said, was immediate and emphatic. “He sent me a slew of texts: ‘you have to,’ ‘you’ve got this,’ ‘you trained for this.’"
Maryland,2021.0,Q1,"The agency has not fully reckoned with airborne transmission of the coronavirus in settings like hospitals, schools and meatpacking plants, experts said. Nearly a year after scientists showed that the coronavirus can be inhaled in tiny droplets called aerosols that linger indoors in stagnant air, more than a dozen experts are calling on the Biden administration to take immediate action to limit airborne transmission of the virus in high-risk settings like meatpacking plants and prisons."
Maryland,2021.0,Q1,"The expansion of Medicaid is an effort to address the highest maternal death rate among wealthy nations. It’s easy to overlook amid the hundreds of pages of the $1.9 trillion stimulus plan President Biden signed into law Thursday, but a short section aims to combat America’s maternal mortality crisis by expanding health coverage for new mothers."
Maryland,2021.0,Q1,"The representative from Colorado, first elected in 1996, spent 14 years as the Democrats’ chief deputy whip and often holds the gavel in the House. WASHINGTON — When Speaker Nancy Pelosi was looking for someone to preside over the historic debate over impeaching President Trump at the end of 2019, she chose a veteran Democrat who had impressed her with a tough, skillful parliamentary hand: Representative Diana DeGette of Colorado."
Maryland,2021.0,Q1,"What the $1.9 trillion coronavirus relief plan means for the pandemic. The House of Representatives approved the nearly $1.9 trillion coronavirus relief plan this afternoon — a landmark moment for President Biden. The plan, which passed without any Republican votes, will send direct payments of up to $1,400 to many Americans, expand a child tax credit and extend a $300 weekly unemployment supplement. Mr. Biden is expected to sign the bill into law on Friday."
Maryland,2021.0,Q2,Tell us where you live and we’ll show you why people aren’t getting vaccinated. Tell us where you live and we’ll show you why people aren’t getting vaccinated.
Maryland,2021.0,Q2,"Donors around the world are giving money for meals, medical expenses, P.P.E. and oxygen tanks, among other essential supplies. Here’s how you can help. India’s coronavirus crisis is the worst since the pandemic began, and it will probably worsen before it gets better."
Maryland,2021.0,Q2,"Despite dire predictions, the number of suicides fell by 5 percent over all. Still, smaller studies suggested the trends were much worse among nonwhite Americans. Ever since the pandemic started, mental health experts have worried that grief, financial strain and social isolation may take an unbearable toll on American psyches. Some warned that the coronavirus had created the “perfect storm” for a rise in suicides."
Maryland,2021.0,Q2,"The new focus underscores the need for the federal Occupational Safety and Health Administration to issue standards for employers to address potential hazards in the workplace, multiple experts say. Federal health officials on Friday updated public guidance about how the coronavirus spreads, emphasizing that transmission occurs by inhaling very fine respiratory droplets and aerosolized particles, as well as through contact with sprayed droplets or touching contaminated hands to one’s mouth, nose or eyes."
Maryland,2021.0,Q2,"Cases are surging. We need to maximize the number of inoculated frontline workers and students. The next coronavirus surge seems to be underway. Maryland, Michigan, Minnesota and Wisconsin are among the states with rising cases, hospitalizations and intensive care occupancy, and hospitalization rates among younger people are increasing nationally. The causes of this pronounced rush of cases — the spread of a more infectious B.1.1.7 variant and lockdown fatigue — are not going away."
Maryland,2021.0,Q2,"As states scramble to persuade people to get coronavirus vaccines, New Mexico announces one of the biggest cash awards as an incentive. When the book is written about how states across the country tried to persuade people to get coronavirus vaccines, it will not accuse New Mexico of being subtle."
Maryland,2021.0,Q2,"For some, the decision to die is more complicated than a wish to reduce pain. At a time when so many are dying against their will, it may seem out of sync to discuss the option of having a doctor help people end their lives when they face intolerable suffering that no treatment can relieve."
Maryland,2021.0,Q2,"Emergent BioSolutions faces scrutiny in Congress for ruining Covid-19 vaccines and securing lucrative federal contracts. Executives will appear before some lawmakers who benefited from the company’s spending. WASHINGTON — When Fuad El-Hibri, founder and executive chairman of Emergent BioSolutions, appears Wednesday before a House subcommittee to explain how the company’s Baltimore plant ruined millions of doses of coronavirus vaccine, he will be questioned by lawmakers he and his employees spent tens of thousands of dollars helping to elect."
Maryland,2021.0,Q2,"The extraordinary move came just days after officials learned the plant had ruined 15 million doses of Johnson & Johnson’s coronavirus vaccine. WASHINGTON — The Biden administration on Saturday put Johnson & Johnson in charge of a troubled Baltimore manufacturing plant that ruined 15 million doses of the Johnson & Johnson coronavirus vaccine and moved to stop the plant from making another vaccine by AstraZeneca, senior federal health officials said."
Maryland,2021.0,Q2,The decision appeared to be one of the first to rule in favor of employer-mandated shots. A federal judge in Texas has dismissed a lawsuit brought by employees of Houston Methodist Hospital who had challenged the hospital’s coronavirus vaccination requirement.
Maryland,2021.0,Q3,"A 15-member committee of doctors and other experts, including a consumer representative, recommended third shots of the Pfizer-BioNTech vaccine to many Americans, including older people and those with medical conditions. A committee of scientific advisers to the Centers for Disease Control and Prevention voted on Thursday to recommend booster doses of the Pfizer-BioNTech coronavirus vaccine to many Americans, including older people and those with certain underlying medical conditions, but excluded those at risk because of their jobs. The panel debated a number of thorny questions before reaching a decision that will shape the federal government’s guidance."
Maryland,2021.0,Q3,"Start with a web search. Consider a third-party tool. Expect frustration. This year, some Americans can do something that was previously impossible: look up the price of care before going to the hospital."
Maryland,2021.0,Q3,"Her efforts to refocus the movement on economic justice made her a bridge between more moderate leaders and Black Power activism. Gloria Richardson, whose work as a civil rights leader on the Eastern Shore of Maryland in the early 1960s served as a bridge between the nonviolent activism of the Rev. Dr. Martin Luther King Jr. and the more radical, confrontational tactics and agendas of the Black Power movement that followed in the second half of the decade, died on July 15 at her home in Manhattan. She was 99."
Maryland,2021.0,Q3,"A big test of vaccine mandates. In an early test of employer mandates in the U.S., tens of thousands of health care workers in New York are at risk of losing their jobs today if they don’t get vaccinated."
Maryland,2021.0,Q3,"Tens of millions of Americans woke up eligible for booster shots. On the heels of federal officials’ endorsement of booster shots of the Pfizer-BioNTech coronavirus vaccine for many fully inoculated Americans, some states announced plans for getting even more shots in arms."
Maryland,2021.0,Q3,"Washington grapples with Delta. The director of the C.D.C., Dr. Rochelle Walensky, issued a blunt new warning about the virus today, calling the Delta variant “one of the most infectious respiratory viruses” known to scientists, and said that the U.S. was at “another pivotal point” in the pandemic."
Maryland,2021.0,Q3,"In California and New York, where mandates for health care workers have gone into effect, many are complying. SACRAMENTO — As California’s requirement that all health care workers be vaccinated against the coronavirus took effect on Thursday, major health systems reported that the mandate had helped boost their vaccination rates to 90 percent or higher. In New York, another mandate that began this week compelled thousands of hospital and nursing home workers to get shots. And at several major corporations, executives reported surges in vaccination rates after adding their own requirements."
Maryland,2021.0,Q3,"The agency will reverse a Trump-era decision to keep chlorpyrifos, one of the most common pesticides, in use. WASHINGTON — The Biden administration announced on Wednesday that it is banning a common pesticide, widely used since 1965 on fruits and vegetables, from use on food crops because it has been linked to neurological damage in children."
Maryland,2021.0,Q3,"The president’s blunt statement capped weeks of frustration in the White House over the spread of vaccine disinformation on Facebook and other platforms. WASHINGTON — President Biden unleashed his growing frustration with social media on Friday, saying that platforms like Facebook were “killing people” by allowing disinformation about the coronavirus vaccine to spread online."
Maryland,2021.0,Q3,"Researchers comparing information from death certificates with data from organizations that track police killings in the United States identified a startling discrepancy. Police killings in America have been undercounted by more than half over the past four decades, according to a new study that raises pointed questions about racial bias among medical examiners and highlights the lack of reliable national record keeping on what has become a major public health and civil rights issue."
Maryland,2021.0,Q4,"They say a Maryland man, Jeffrey Burnham, 46, may have believed that the pharmacist, his brother, was part of a plot to poison people with Covid-19 shots. A false conspiracy theory about Covid-19 vaccines may have driven a Maryland man to kill three people last week, including his brother, a pharmacist, the authorities said."
Maryland,2021.0,Q4,A National Institutes of Heath official informs a U.S. representative that it is seeking data within 5 days from a nonprofit whose federally funded research on bat coronaviruses has come under scrutiny during the pandemic. A National Institutes of Heath official informs a U.S. representative that it is seeking data within 5 days from a nonprofit whose federally funded research on bat coronaviruses has come under scrutiny during the pandemic.
Maryland,2021.0,Q4,"The authorization could drastically increase the vaccine supply for low- and middle-income countries. The World Health Organization granted emergency authorization to a Covid-19 vaccine produced by Maryland-based Novavax and the Serum Institute of India, opening the door for the vaccine, also called Novavax, to be distributed to lower-income countries around the world."
Maryland,2021.0,Q4,"Massachusetts secured more than two million rapid at-home tests that would be delivered to 102 towns with high poverty rates. Massachusetts said on Monday that it would offer free at-home coronavirus tests to some of its residents, joining several other states around the country."
Maryland,2021.0,Q4,"The agency may act this week, when it is expected to authorize booster shots for recipients of the Moderna and Johnson & Johnson vaccines. WASHINGTON — The Food and Drug Administration is planning to allow Americans to receive a different Covid-19 vaccine as a booster from the one they initially received, a move that could reduce the appeal of the Johnson & Johnson vaccine and provide flexibility to doctors and other vaccinators."
Maryland,2021.0,Q4,Emergent BioSolutions ruined millions of doses of Covid-19 vaccines. Now its $600 million deal is canceled. WASHINGTON — The federal government has canceled its contract with a troubled Covid-19 vaccine manufacturer that ruined millions of doses and had to halt production for months after regulators raised serious quality concerns.
Maryland,2021.0,Q4,"The looming wave is shaking the rickety infrastructure that has kept schools running. This is our final Education Briefing newsletter for 2021 — and it’s sobering to have to end the year with a look at another wave of Covid, and the toll on the mental health of our students."
Maryland,2021.0,Q4,"Many people with or connected to the mental illness approve of updating the name, a new survey shows. But some experts are not convinced it’s the answer. For decades, Linda Larson has been trying to distance herself from the diagnosis she was given as a teenager: schizophrenia. She accepts that she has the mental disorder but deeply resents the term’s stigma. People hear it and think, “violent, amoral, unhygienic,” she said."
Maryland,2021.0,Q4,"Tens of millions of Americans have the green light to seek out the extra shots. Now that federal regulators have cleared booster shots of all three coronavirus vaccines in use in the United States, state health authorities and pharmacies have begun rolling out plans to get even more shots in arms."
Maryland,2021.0,Q4,"The Alpha variant traveled more efficiently in small droplets, two new studies found. The Delta variant may have continued this evolution. Newer variants of the coronavirus like Alpha and Delta are highly contagious, infecting far more people than the original virus. Two new studies offer a possible explanation: The virus is evolving to spread more efficiently through air."
Maryland,2022.0,Q1,The agency issued a new set of recommendations intended to help communities live with the virus and get back to normal life. The Centers for Disease Control and Prevention on Friday offered a new strategy to help communities across the country live with the coronavirus and get back to some version of normal life.
Maryland,2022.0,Q1,"It never quite fit in your wallet, so it’s no surprise you may have misplaced it by now. More than a year ago, when Covid-19 vaccines became available and jabs started going into arms, it became a point of pride for some people to show off a bandaged shoulder and a white Covid-19 Vaccination Record card."
Maryland,2022.0,Q1,"Among the agencies’ major challenges during the pandemic has been collaboration. At this difficult moment of the pandemic, a great deal of distress is the result of a basic disconnect. Even as Americans hear frightening news about record numbers of infections and hospitalizations, there is growing confusion about testing, booster doses and medications — the very tools we use to protect ourselves from Covid-19."
Maryland,2022.0,Q1,"Sex differences in Covid death rates vary widely from state to state, suggesting they are rooted in behavior as well as biology. It’s one of the most well-known takeaways of the pandemic: Men die of Covid-19 more often than women do."
Maryland,2022.0,Q1,Surgeons at the University of Alabama at Birmingham said they hoped to start clinical trials with kidney patients later this year. Surgeons at the University of Alabama at Birmingham reported on Thursday that they had for the first time successfully transplanted kidneys from a genetically modified pig into the abdomen of a 57-year-old brain-dead man.
Maryland,2022.0,Q1,"But they continue to insist on protection from civil liability claims over opioids, an unusual and controversial measure that derailed a previous deal. Members of the billionaire Sackler family have sweetened their cash offer to settle thousands of opioid-related lawsuits against them and their company, Purdue Pharma, offering up to $6 billion, an increase of more than $1 billion from an earlier offer, according to a mediator’s report filed Friday afternoon in bankruptcy court."
Maryland,2022.0,Q1,"Covid hospitalizations are surging, but a smaller proportion of cases is severe compared with previous waves. With staff shortages, some hospitals are still in crisis. In hospitals around the country, doctors are taking notice: This wave of Covid seems different from the last one."
Maryland,2022.0,Q1,"Public health experts agree that school mask mandates should not last forever, but differ on whether the time has come to remove them. As the Omicron surge begins to recede in many regions of the country, the governors of New Jersey, Connecticut and Delaware have announced that they will lift school mask mandates in the coming weeks."
Maryland,2022.0,Q1,"In Maryland, Florida and other states, Republican governors have been attacking the national economy while boasting about the one in their states. Economists say it defies logic. In speeches and media appearances, Republican governors are savaging President Biden for policies they say are wrecking the U.S. economy as a whole. But in the particulars — in their own states, in other words — the economy’s booming."
Maryland,2022.0,Q1,"The data, released in a report Thursday, is a sign that medication abortion has become the most accessible and preferred method for terminating pregnancy. More than half of recent abortions in the United States were carried out with abortion pills, according to preliminary data released on Thursday, a sign that medication abortion has increasingly become the most accessible and preferred method for terminating pregnancy."
Maryland,2022.0,Q2,"America has been a stressful place lately. This week, the Centers for Disease Control and Prevention published results from a survey of American teenagers that was conducted between January and June of 2021, and the findings aren’t great. According to the C.D.C.:"
Maryland,2022.0,Q2,"The White House on Tuesday announced new steps to expand access to Paxlovid, the Covid-19 antiviral pill. But experts say that efforts to reach at-risk Americans remain complex and inefficient. GREENBELT, Md. — Last month, the owner of a small pharmacy here secured two dozen courses of Pfizer’s new medication for treating Covid-19, eager to quickly provide them to his high-risk customers who test positive for the virus."
Maryland,2022.0,Q2,"The virus “is not known to linger in the air,” agency officials said. But the research is far from definitive. Officials at the Centers for Disease Control and Prevention on Friday pushed back against the idea that the monkeypox virus can spread through the air, saying the virus is usually transmitted through direct physical contact with sores or contaminated materials from a patient."
Maryland,2022.0,Q2,"But prior infection does not guarantee protection from the virus, officials said, and Americans should still get vaccinated and boosted. Sixty percent of Americans, including 75 percent of children, had been infected with the coronavirus by February, federal health officials reported on Tuesday — another remarkable milestone in a pandemic that continues to confound expectations."
Maryland,2022.0,Q2,"Buildings need to disinfect the air. At every stage of the pandemic, a disproportionate number of coronavirus infections have been traced to a relatively small number of gatherings, also known as superspreader events. The recent Gridiron dinner, after which over 70 people tested positive, including members of the Biden administration, is just the latest example."
Maryland,2022.0,Q2,"Nationwide, the number of kindergartners with the required shots fell below the target for broad immunity, raising fears of outbreaks of measles and other illnesses. Kindergartners in the United States fell behind on routine childhood vaccinations during the pandemic, the Centers for Disease Control and Prevention reported on Thursday, a slide that experts attributed to skipped checkups and to a groundswell of resistance to Covid-19 shots spilling into unease about other vaccines."
Maryland,2022.0,Q2,"Many parents have greeted the news that young children can soon be vaccinated against Covid with a sigh of relief. Others have deep reservations. For many parents across the United States, the long-awaited news that young children would soon become eligible for a coronavirus vaccine was met with a rush of relief."
Maryland,2022.0,Q2,"The move in a religion case offers hope to those worried about the dominance of the court’s conservative majority. What a week so far for conservatives. On Tuesday, the Supreme Court struck down a Maine law that prohibited religious private schools from receiving taxpayer dollars. On Thursday, it invalidated a New York State gun safety law limiting the public carry of firearms. And on Friday, it overturned Roe v. Wade. The outcome in these cases was not surprising. The court has ruled in favor of religious litigants in an overwhelming number of cases; the gun case’s outcome was clear from the oral argument before the justices in November; and the court’s draft abortion decision was leaked in May."
Maryland,2022.0,Q2,"Experts say that grief over a death affects a wide range of people, beyond those who might be mentioned in an obituary. They add up to more than 1 million people."
Maryland,2022.0,Q2,"What do these graphs show about trends in health-related behaviors among high school students from 1989 to 2019? What story do these graphs tell? Note to Teachers: This graph is part of a larger unit on mental health, which also includes a lesson plan, a writing prompt and a film. Teachers, please preview these resources to make sure they are appropriate for your students. You can find alternative graphs in this index."
Maryland,2022.0,Q3,The vaccine has not yet been authorized but is expected to be soon. The Biden administration announced on Monday that it would buy 3.2 million doses of a Covid-19 vaccine from the Maryland pharmaceutical company Novavax that is expected to soon receive authorization in the United States.
Maryland,2022.0,Q3,"The student loan plan is the latest example of Democrats practicing the art of the possible on the nation’s most pressing economic challenges and ending up with risky or patchwork solutions. WASHINGTON — President Biden’s move this week to cancel student loan debt for tens of millions of borrowers and reduce future loan payments for millions more comes with a huge catch, economists warn: It does almost nothing to limit the skyrocketing cost of college and could very well fuel even faster tuition increases in the future."
